query-id	corpus-id	score
tiebe_query_635	tiebe_corpus_635	1
tiebe_query_636	tiebe_corpus_636	1
tiebe_query_637	tiebe_corpus_637	1
tiebe_query_638	tiebe_corpus_638	1
tiebe_query_639	tiebe_corpus_639	1
tiebe_query_640	tiebe_corpus_640	1
tiebe_query_641	tiebe_corpus_641	1
tiebe_query_642	tiebe_corpus_642	1
tiebe_query_643	tiebe_corpus_643	1
tiebe_query_644	tiebe_corpus_644	1
tiebe_query_645	tiebe_corpus_645	1
tiebe_query_646	tiebe_corpus_646	1
tiebe_query_647	tiebe_corpus_647	1
tiebe_query_648	tiebe_corpus_648	1
tiebe_query_649	tiebe_corpus_649	1
tiebe_query_650	tiebe_corpus_650	1
tiebe_query_651	tiebe_corpus_651	1
tiebe_query_652	tiebe_corpus_652	1
tiebe_query_653	tiebe_corpus_653	1
tiebe_query_654	tiebe_corpus_654	1
tiebe_query_655	tiebe_corpus_655	1
tiebe_query_656	tiebe_corpus_656	1
tiebe_query_657	tiebe_corpus_657	1
tiebe_query_658	tiebe_corpus_658	1
tiebe_query_659	tiebe_corpus_659	1
tiebe_query_660	tiebe_corpus_660	1
tiebe_query_661	tiebe_corpus_661	1
tiebe_query_662	tiebe_corpus_662	1
tiebe_query_663	tiebe_corpus_663	1
tiebe_query_664	tiebe_corpus_664	1
tiebe_query_665	tiebe_corpus_665	1
tiebe_query_666	tiebe_corpus_666	1
tiebe_query_667	tiebe_corpus_667	1
tiebe_query_668	tiebe_corpus_668	1
tiebe_query_669	tiebe_corpus_669	1
tiebe_query_670	tiebe_corpus_670	1
tiebe_query_671	tiebe_corpus_671	1
tiebe_query_672	tiebe_corpus_672	1
tiebe_query_673	tiebe_corpus_673	1
tiebe_query_674	tiebe_corpus_674	1
tiebe_query_675	tiebe_corpus_675	1
tiebe_query_676	tiebe_corpus_676	1
tiebe_query_677	tiebe_corpus_677	1
tiebe_query_678	tiebe_corpus_678	1
tiebe_query_679	tiebe_corpus_679	1
tiebe_query_680	tiebe_corpus_680	1
tiebe_query_681	tiebe_corpus_681	1
tiebe_query_682	tiebe_corpus_682	1
tiebe_query_683	tiebe_corpus_683	1
tiebe_query_684	tiebe_corpus_684	1
tiebe_query_685	tiebe_corpus_685	1
tiebe_query_686	tiebe_corpus_686	1
tiebe_query_687	tiebe_corpus_687	1
tiebe_query_688	tiebe_corpus_688	1
tiebe_query_689	tiebe_corpus_689	1
tiebe_query_690	tiebe_corpus_690	1
tiebe_query_691	tiebe_corpus_691	1
tiebe_query_692	tiebe_corpus_692	1
tiebe_query_693	tiebe_corpus_693	1
tiebe_query_694	tiebe_corpus_694	1
tiebe_query_695	tiebe_corpus_695	1
tiebe_query_696	tiebe_corpus_696	1
tiebe_query_697	tiebe_corpus_697	1
tiebe_query_698	tiebe_corpus_698	1
tiebe_query_699	tiebe_corpus_699	1
tiebe_query_700	tiebe_corpus_700	1
tiebe_query_701	tiebe_corpus_701	1
tiebe_query_702	tiebe_corpus_702	1
tiebe_query_703	tiebe_corpus_703	1
tiebe_query_704	tiebe_corpus_704	1
tiebe_query_705	tiebe_corpus_705	1
tiebe_query_706	tiebe_corpus_706	1
tiebe_query_707	tiebe_corpus_707	1
tiebe_query_708	tiebe_corpus_708	1
tiebe_query_709	tiebe_corpus_709	1
tiebe_query_710	tiebe_corpus_710	1
tiebe_query_711	tiebe_corpus_711	1
tiebe_query_712	tiebe_corpus_712	1
tiebe_query_713	tiebe_corpus_713	1
tiebe_query_714	tiebe_corpus_714	1
tiebe_query_715	tiebe_corpus_715	1
tiebe_query_716	tiebe_corpus_716	1
tiebe_query_717	tiebe_corpus_717	1
tiebe_query_718	tiebe_corpus_718	1
tiebe_query_719	tiebe_corpus_719	1
tiebe_query_720	tiebe_corpus_720	1
tiebe_query_721	tiebe_corpus_721	1
tiebe_query_722	tiebe_corpus_722	1
tiebe_query_723	tiebe_corpus_723	1
tiebe_query_724	tiebe_corpus_724	1
tiebe_query_725	tiebe_corpus_725	1
tiebe_query_726	tiebe_corpus_726	1
tiebe_query_727	tiebe_corpus_727	1
tiebe_query_728	tiebe_corpus_728	1
tiebe_query_729	tiebe_corpus_729	1
tiebe_query_730	tiebe_corpus_730	1
tiebe_query_731	tiebe_corpus_731	1
tiebe_query_732	tiebe_corpus_732	1
tiebe_query_733	tiebe_corpus_1616	1
tiebe_query_734	tiebe_corpus_734	1
tiebe_query_735	tiebe_corpus_735	1
tiebe_query_736	tiebe_corpus_736	1
tiebe_query_737	tiebe_corpus_737	1
tiebe_query_738	tiebe_corpus_738	1
tiebe_query_739	tiebe_corpus_739	1
tiebe_query_740	tiebe_corpus_740	1
tiebe_query_741	tiebe_corpus_741	1
tiebe_query_742	tiebe_corpus_742	1
tiebe_query_743	tiebe_corpus_743	1
tiebe_query_744	tiebe_corpus_744	1
tiebe_query_745	tiebe_corpus_745	1
tiebe_query_746	tiebe_corpus_746	1
tiebe_query_747	tiebe_corpus_747	1
tiebe_query_748	tiebe_corpus_748	1
tiebe_query_749	tiebe_corpus_749	1
tiebe_query_750	tiebe_corpus_750	1
tiebe_query_751	tiebe_corpus_751	1
tiebe_query_752	tiebe_corpus_752	1
tiebe_query_753	tiebe_corpus_753	1
tiebe_query_754	tiebe_corpus_754	1
tiebe_query_755	tiebe_corpus_755	1
tiebe_query_756	tiebe_corpus_756	1
tiebe_query_757	tiebe_corpus_757	1
tiebe_query_758	tiebe_corpus_758	1
tiebe_query_759	tiebe_corpus_759	1
tiebe_query_760	tiebe_corpus_760	1
tiebe_query_761	tiebe_corpus_761	1
tiebe_query_762	tiebe_corpus_762	1
tiebe_query_763	tiebe_corpus_763	1
tiebe_query_764	tiebe_corpus_764	1
tiebe_query_765	tiebe_corpus_765	1
tiebe_query_766	tiebe_corpus_766	1
tiebe_query_767	tiebe_corpus_767	1
tiebe_query_768	tiebe_corpus_768	1
tiebe_query_769	tiebe_corpus_769	1
tiebe_query_770	tiebe_corpus_770	1
tiebe_query_771	tiebe_corpus_771	1
tiebe_query_772	tiebe_corpus_772	1
tiebe_query_773	tiebe_corpus_773	1
tiebe_query_774	tiebe_corpus_774	1
tiebe_query_775	tiebe_corpus_775	1
tiebe_query_776	tiebe_corpus_776	1
tiebe_query_777	tiebe_corpus_777	1
tiebe_query_778	tiebe_corpus_778	1
tiebe_query_779	tiebe_corpus_779	1
tiebe_query_780	tiebe_corpus_780	1
tiebe_query_781	tiebe_corpus_781	1
tiebe_query_782	tiebe_corpus_782	1
tiebe_query_783	tiebe_corpus_783	1
tiebe_query_784	tiebe_corpus_784	1
tiebe_query_785	tiebe_corpus_785	1
tiebe_query_786	tiebe_corpus_786	1
tiebe_query_787	tiebe_corpus_787	1
tiebe_query_788	tiebe_corpus_788	1
tiebe_query_789	tiebe_corpus_789	1
tiebe_query_790	tiebe_corpus_790	1
tiebe_query_791	tiebe_corpus_791	1
tiebe_query_792	tiebe_corpus_792	1
tiebe_query_793	tiebe_corpus_793	1
tiebe_query_794	tiebe_corpus_794	1
tiebe_query_795	tiebe_corpus_795	1
tiebe_query_796	tiebe_corpus_796	1
tiebe_query_797	tiebe_corpus_797	1
tiebe_query_798	tiebe_corpus_798	1
tiebe_query_799	tiebe_corpus_799	1
tiebe_query_800	tiebe_corpus_800	1
tiebe_query_801	tiebe_corpus_801	1
tiebe_query_802	tiebe_corpus_802	1
tiebe_query_803	tiebe_corpus_803	1
tiebe_query_804	tiebe_corpus_804	1
tiebe_query_805	tiebe_corpus_805	1
tiebe_query_806	tiebe_corpus_806	1
tiebe_query_807	tiebe_corpus_807	1
tiebe_query_808	tiebe_corpus_808	1
tiebe_query_809	tiebe_corpus_809	1
tiebe_query_810	tiebe_corpus_810	1
tiebe_query_811	tiebe_corpus_811	1
tiebe_query_812	tiebe_corpus_1098	1
tiebe_query_813	tiebe_corpus_813	1
tiebe_query_814	tiebe_corpus_814	1
tiebe_query_815	tiebe_corpus_815	1
tiebe_query_816	tiebe_corpus_816	1
tiebe_query_817	tiebe_corpus_817	1
tiebe_query_818	tiebe_corpus_818	1
tiebe_query_819	tiebe_corpus_819	1
tiebe_query_820	tiebe_corpus_820	1
tiebe_query_821	tiebe_corpus_821	1
tiebe_query_822	tiebe_corpus_822	1
tiebe_query_823	tiebe_corpus_823	1
tiebe_query_824	tiebe_corpus_824	1
tiebe_query_825	tiebe_corpus_825	1
tiebe_query_826	tiebe_corpus_826	1
tiebe_query_827	tiebe_corpus_827	1
tiebe_query_828	tiebe_corpus_828	1
tiebe_query_829	tiebe_corpus_829	1
tiebe_query_830	tiebe_corpus_830	1
tiebe_query_831	tiebe_corpus_831	1
tiebe_query_832	tiebe_corpus_832	1
tiebe_query_833	tiebe_corpus_833	1
tiebe_query_834	tiebe_corpus_834	1
tiebe_query_835	tiebe_corpus_835	1
tiebe_query_836	tiebe_corpus_836	1
tiebe_query_837	tiebe_corpus_837	1
tiebe_query_838	tiebe_corpus_838	1
tiebe_query_839	tiebe_corpus_839	1
tiebe_query_840	tiebe_corpus_840	1
tiebe_query_841	tiebe_corpus_841	1
tiebe_query_842	tiebe_corpus_842	1
tiebe_query_843	tiebe_corpus_843	1
tiebe_query_844	tiebe_corpus_844	1
tiebe_query_845	tiebe_corpus_845	1
tiebe_query_846	tiebe_corpus_846	1
tiebe_query_847	tiebe_corpus_847	1
tiebe_query_848	tiebe_corpus_848	1
tiebe_query_849	tiebe_corpus_849	1
tiebe_query_850	tiebe_corpus_850	1
tiebe_query_851	tiebe_corpus_851	1
tiebe_query_852	tiebe_corpus_852	1
tiebe_query_853	tiebe_corpus_853	1
tiebe_query_854	tiebe_corpus_854	1
tiebe_query_855	tiebe_corpus_855	1
tiebe_query_856	tiebe_corpus_856	1
tiebe_query_857	tiebe_corpus_857	1
tiebe_query_858	tiebe_corpus_858	1
tiebe_query_859	tiebe_corpus_859	1
tiebe_query_860	tiebe_corpus_860	1
tiebe_query_861	tiebe_corpus_861	1
tiebe_query_862	tiebe_corpus_862	1
tiebe_query_863	tiebe_corpus_863	1
tiebe_query_864	tiebe_corpus_864	1
tiebe_query_865	tiebe_corpus_865	1
tiebe_query_866	tiebe_corpus_866	1
tiebe_query_867	tiebe_corpus_867	1
tiebe_query_868	tiebe_corpus_868	1
tiebe_query_869	tiebe_corpus_869	1
tiebe_query_870	tiebe_corpus_870	1
tiebe_query_871	tiebe_corpus_871	1
tiebe_query_872	tiebe_corpus_872	1
tiebe_query_873	tiebe_corpus_873	1
tiebe_query_874	tiebe_corpus_874	1
tiebe_query_875	tiebe_corpus_875	1
tiebe_query_876	tiebe_corpus_876	1
tiebe_query_877	tiebe_corpus_877	1
tiebe_query_878	tiebe_corpus_878	1
tiebe_query_879	tiebe_corpus_879	1
tiebe_query_880	tiebe_corpus_880	1
tiebe_query_881	tiebe_corpus_881	1
tiebe_query_882	tiebe_corpus_882	1
tiebe_query_883	tiebe_corpus_883	1
tiebe_query_884	tiebe_corpus_884	1
tiebe_query_885	tiebe_corpus_885	1
tiebe_query_886	tiebe_corpus_886	1
tiebe_query_887	tiebe_corpus_887	1
tiebe_query_888	tiebe_corpus_888	1
tiebe_query_889	tiebe_corpus_889	1
tiebe_query_890	tiebe_corpus_890	1
tiebe_query_891	tiebe_corpus_891	1
tiebe_query_892	tiebe_corpus_892	1
tiebe_query_893	tiebe_corpus_893	1
tiebe_query_894	tiebe_corpus_894	1
tiebe_query_895	tiebe_corpus_895	1
tiebe_query_896	tiebe_corpus_896	1
tiebe_query_897	tiebe_corpus_897	1
tiebe_query_898	tiebe_corpus_898	1
tiebe_query_899	tiebe_corpus_899	1
tiebe_query_900	tiebe_corpus_900	1
tiebe_query_901	tiebe_corpus_901	1
tiebe_query_902	tiebe_corpus_902	1
tiebe_query_903	tiebe_corpus_903	1
tiebe_query_904	tiebe_corpus_904	1
tiebe_query_905	tiebe_corpus_905	1
tiebe_query_906	tiebe_corpus_906	1
tiebe_query_907	tiebe_corpus_907	1
tiebe_query_908	tiebe_corpus_908	1
tiebe_query_909	tiebe_corpus_909	1
tiebe_query_910	tiebe_corpus_910	1
tiebe_query_911	tiebe_corpus_911	1
tiebe_query_912	tiebe_corpus_912	1
tiebe_query_913	tiebe_corpus_913	1
tiebe_query_914	tiebe_corpus_914	1
tiebe_query_915	tiebe_corpus_915	1
tiebe_query_916	tiebe_corpus_916	1
tiebe_query_917	tiebe_corpus_917	1
tiebe_query_918	tiebe_corpus_918	1
tiebe_query_919	tiebe_corpus_919	1
tiebe_query_920	tiebe_corpus_920	1
tiebe_query_921	tiebe_corpus_921	1
tiebe_query_922	tiebe_corpus_922	1
tiebe_query_923	tiebe_corpus_923	1
tiebe_query_924	tiebe_corpus_924	1
tiebe_query_925	tiebe_corpus_925	1
tiebe_query_926	tiebe_corpus_926	1
tiebe_query_927	tiebe_corpus_927	1
tiebe_query_928	tiebe_corpus_928	1
tiebe_query_929	tiebe_corpus_929	1
tiebe_query_930	tiebe_corpus_930	1
tiebe_query_931	tiebe_corpus_931	1
tiebe_query_932	tiebe_corpus_932	1
tiebe_query_933	tiebe_corpus_933	1
tiebe_query_934	tiebe_corpus_934	1
tiebe_query_935	tiebe_corpus_935	1
tiebe_query_936	tiebe_corpus_936	1
tiebe_query_937	tiebe_corpus_937	1
tiebe_query_938	tiebe_corpus_938	1
tiebe_query_939	tiebe_corpus_939	1
tiebe_query_940	tiebe_corpus_940	1
tiebe_query_941	tiebe_corpus_941	1
tiebe_query_942	tiebe_corpus_942	1
tiebe_query_943	tiebe_corpus_943	1
tiebe_query_944	tiebe_corpus_944	1
tiebe_query_945	tiebe_corpus_945	1
tiebe_query_946	tiebe_corpus_946	1
tiebe_query_947	tiebe_corpus_947	1
tiebe_query_948	tiebe_corpus_948	1
tiebe_query_949	tiebe_corpus_949	1
tiebe_query_950	tiebe_corpus_950	1
tiebe_query_951	tiebe_corpus_951	1
tiebe_query_952	tiebe_corpus_952	1
tiebe_query_953	tiebe_corpus_953	1
tiebe_query_954	tiebe_corpus_954	1
tiebe_query_955	tiebe_corpus_955	1
tiebe_query_956	tiebe_corpus_956	1
tiebe_query_957	tiebe_corpus_957	1
tiebe_query_958	tiebe_corpus_958	1
tiebe_query_959	tiebe_corpus_959	1
tiebe_query_960	tiebe_corpus_960	1
tiebe_query_961	tiebe_corpus_961	1
tiebe_query_962	tiebe_corpus_962	1
tiebe_query_963	tiebe_corpus_963	1
tiebe_query_964	tiebe_corpus_964	1
tiebe_query_965	tiebe_corpus_965	1
tiebe_query_966	tiebe_corpus_966	1
tiebe_query_967	tiebe_corpus_967	1
tiebe_query_968	tiebe_corpus_968	1
tiebe_query_969	tiebe_corpus_969	1
tiebe_query_970	tiebe_corpus_970	1
tiebe_query_971	tiebe_corpus_971	1
tiebe_query_972	tiebe_corpus_972	1
tiebe_query_973	tiebe_corpus_973	1
tiebe_query_974	tiebe_corpus_974	1
tiebe_query_975	tiebe_corpus_975	1
tiebe_query_976	tiebe_corpus_976	1
tiebe_query_977	tiebe_corpus_977	1
tiebe_query_978	tiebe_corpus_978	1
tiebe_query_979	tiebe_corpus_979	1
tiebe_query_980	tiebe_corpus_980	1
tiebe_query_981	tiebe_corpus_981	1
tiebe_query_982	tiebe_corpus_982	1
tiebe_query_983	tiebe_corpus_983	1
tiebe_query_984	tiebe_corpus_984	1
tiebe_query_985	tiebe_corpus_985	1
tiebe_query_986	tiebe_corpus_986	1
tiebe_query_987	tiebe_corpus_987	1
tiebe_query_988	tiebe_corpus_988	1
tiebe_query_989	tiebe_corpus_989	1
tiebe_query_990	tiebe_corpus_990	1
tiebe_query_991	tiebe_corpus_991	1
tiebe_query_992	tiebe_corpus_992	1
tiebe_query_993	tiebe_corpus_993	1
tiebe_query_994	tiebe_corpus_994	1
tiebe_query_995	tiebe_corpus_995	1
tiebe_query_996	tiebe_corpus_996	1
tiebe_query_997	tiebe_corpus_997	1
tiebe_query_998	tiebe_corpus_998	1
tiebe_query_999	tiebe_corpus_999	1
tiebe_query_1000	tiebe_corpus_1000	1
tiebe_query_1001	tiebe_corpus_1001	1
tiebe_query_1002	tiebe_corpus_1002	1
tiebe_query_1003	tiebe_corpus_1003	1
tiebe_query_1004	tiebe_corpus_1004	1
tiebe_query_1005	tiebe_corpus_1005	1
tiebe_query_1006	tiebe_corpus_1006	1
tiebe_query_1007	tiebe_corpus_1007	1
tiebe_query_1008	tiebe_corpus_1008	1
tiebe_query_1009	tiebe_corpus_1009	1
tiebe_query_1010	tiebe_corpus_1010	1
tiebe_query_1011	tiebe_corpus_1011	1
tiebe_query_1012	tiebe_corpus_1012	1
tiebe_query_1013	tiebe_corpus_1013	1
tiebe_query_1014	tiebe_corpus_1014	1
tiebe_query_1015	tiebe_corpus_1015	1
tiebe_query_1016	tiebe_corpus_1016	1
tiebe_query_1017	tiebe_corpus_1017	1
tiebe_query_1018	tiebe_corpus_1018	1
tiebe_query_1019	tiebe_corpus_1019	1
tiebe_query_1020	tiebe_corpus_1020	1
tiebe_query_1021	tiebe_corpus_1021	1
tiebe_query_1022	tiebe_corpus_1022	1
tiebe_query_1023	tiebe_corpus_1023	1
tiebe_query_1024	tiebe_corpus_1024	1
tiebe_query_1025	tiebe_corpus_1025	1
tiebe_query_1026	tiebe_corpus_1026	1
tiebe_query_1027	tiebe_corpus_1027	1
tiebe_query_1028	tiebe_corpus_1028	1
tiebe_query_1029	tiebe_corpus_1029	1
tiebe_query_1030	tiebe_corpus_1030	1
tiebe_query_1031	tiebe_corpus_1031	1
tiebe_query_1032	tiebe_corpus_1032	1
tiebe_query_1033	tiebe_corpus_1033	1
tiebe_query_1034	tiebe_corpus_1034	1
tiebe_query_1035	tiebe_corpus_1035	1
tiebe_query_1036	tiebe_corpus_1036	1
tiebe_query_1037	tiebe_corpus_1037	1
tiebe_query_1038	tiebe_corpus_1038	1
tiebe_query_1039	tiebe_corpus_1039	1
tiebe_query_1040	tiebe_corpus_1040	1
tiebe_query_1041	tiebe_corpus_1041	1
tiebe_query_1042	tiebe_corpus_1042	1
tiebe_query_1043	tiebe_corpus_1043	1
tiebe_query_1044	tiebe_corpus_1044	1
tiebe_query_1045	tiebe_corpus_1045	1
tiebe_query_1046	tiebe_corpus_1046	1
tiebe_query_1047	tiebe_corpus_1047	1
tiebe_query_1048	tiebe_corpus_1048	1
tiebe_query_1049	tiebe_corpus_1049	1
tiebe_query_1050	tiebe_corpus_1050	1
tiebe_query_1051	tiebe_corpus_1051	1
tiebe_query_1052	tiebe_corpus_1052	1
tiebe_query_1053	tiebe_corpus_1053	1
tiebe_query_1054	tiebe_corpus_1054	1
tiebe_query_1055	tiebe_corpus_1055	1
tiebe_query_1056	tiebe_corpus_1056	1
tiebe_query_1057	tiebe_corpus_1057	1
tiebe_query_1058	tiebe_corpus_1058	1
tiebe_query_1059	tiebe_corpus_1059	1
tiebe_query_1060	tiebe_corpus_1060	1
tiebe_query_1061	tiebe_corpus_1061	1
tiebe_query_1062	tiebe_corpus_1062	1
tiebe_query_1063	tiebe_corpus_1063	1
tiebe_query_1064	tiebe_corpus_1064	1
tiebe_query_1065	tiebe_corpus_1065	1
tiebe_query_1066	tiebe_corpus_1066	1
tiebe_query_1067	tiebe_corpus_1067	1
tiebe_query_1068	tiebe_corpus_1068	1
tiebe_query_1069	tiebe_corpus_1069	1
tiebe_query_1070	tiebe_corpus_1070	1
tiebe_query_1071	tiebe_corpus_1071	1
tiebe_query_1072	tiebe_corpus_1072	1
tiebe_query_1073	tiebe_corpus_1073	1
tiebe_query_1074	tiebe_corpus_1074	1
tiebe_query_1075	tiebe_corpus_1075	1
tiebe_query_1076	tiebe_corpus_1076	1
tiebe_query_1077	tiebe_corpus_1077	1
tiebe_query_1078	tiebe_corpus_1078	1
tiebe_query_1079	tiebe_corpus_1079	1
tiebe_query_1080	tiebe_corpus_1080	1
tiebe_query_1081	tiebe_corpus_1081	1
tiebe_query_1082	tiebe_corpus_1082	1
tiebe_query_1083	tiebe_corpus_1083	1
tiebe_query_1084	tiebe_corpus_1084	1
tiebe_query_1085	tiebe_corpus_1085	1
tiebe_query_1086	tiebe_corpus_1086	1
tiebe_query_1087	tiebe_corpus_1087	1
tiebe_query_1088	tiebe_corpus_1088	1
tiebe_query_1089	tiebe_corpus_1089	1
tiebe_query_1090	tiebe_corpus_1090	1
tiebe_query_1091	tiebe_corpus_1091	1
tiebe_query_1092	tiebe_corpus_1092	1
tiebe_query_1093	tiebe_corpus_1093	1
tiebe_query_1094	tiebe_corpus_1094	1
tiebe_query_1095	tiebe_corpus_1095	1
tiebe_query_1096	tiebe_corpus_1096	1
tiebe_query_1097	tiebe_corpus_1097	1
tiebe_query_1098	tiebe_corpus_1098	1
tiebe_query_1099	tiebe_corpus_1099	1
tiebe_query_1100	tiebe_corpus_1100	1
tiebe_query_1101	tiebe_corpus_1101	1
tiebe_query_1102	tiebe_corpus_1102	1
tiebe_query_1103	tiebe_corpus_1103	1
tiebe_query_1104	tiebe_corpus_1104	1
tiebe_query_1105	tiebe_corpus_1105	1
tiebe_query_1106	tiebe_corpus_1106	1
tiebe_query_1107	tiebe_corpus_1107	1
tiebe_query_1108	tiebe_corpus_1108	1
tiebe_query_1109	tiebe_corpus_1109	1
tiebe_query_1110	tiebe_corpus_1110	1
tiebe_query_1111	tiebe_corpus_1111	1
tiebe_query_1112	tiebe_corpus_1112	1
tiebe_query_1113	tiebe_corpus_1113	1
tiebe_query_1114	tiebe_corpus_1114	1
tiebe_query_1115	tiebe_corpus_1115	1
tiebe_query_1116	tiebe_corpus_1116	1
tiebe_query_1117	tiebe_corpus_1117	1
tiebe_query_1118	tiebe_corpus_1118	1
tiebe_query_1119	tiebe_corpus_1119	1
tiebe_query_1120	tiebe_corpus_1120	1
tiebe_query_1121	tiebe_corpus_1121	1
tiebe_query_1122	tiebe_corpus_1122	1
tiebe_query_1123	tiebe_corpus_1123	1
tiebe_query_1124	tiebe_corpus_1124	1
tiebe_query_1125	tiebe_corpus_1125	1
tiebe_query_1126	tiebe_corpus_1126	1
tiebe_query_1127	tiebe_corpus_1127	1
tiebe_query_1128	tiebe_corpus_1128	1
tiebe_query_1129	tiebe_corpus_1129	1
tiebe_query_1130	tiebe_corpus_1130	1
tiebe_query_1131	tiebe_corpus_1131	1
tiebe_query_1132	tiebe_corpus_1131	1
tiebe_query_1133	tiebe_corpus_1133	1
tiebe_query_1134	tiebe_corpus_1134	1
tiebe_query_1135	tiebe_corpus_1135	1
tiebe_query_1136	tiebe_corpus_1136	1
tiebe_query_1137	tiebe_corpus_1137	1
tiebe_query_1138	tiebe_corpus_1138	1
tiebe_query_1139	tiebe_corpus_1139	1
tiebe_query_1140	tiebe_corpus_1140	1
tiebe_query_1141	tiebe_corpus_1141	1
tiebe_query_1142	tiebe_corpus_1142	1
tiebe_query_1143	tiebe_corpus_1138	1
tiebe_query_1144	tiebe_corpus_1144	1
tiebe_query_1145	tiebe_corpus_1145	1
tiebe_query_1146	tiebe_corpus_1146	1
tiebe_query_1147	tiebe_corpus_1147	1
tiebe_query_1148	tiebe_corpus_1148	1
tiebe_query_1149	tiebe_corpus_1149	1
tiebe_query_1150	tiebe_corpus_1150	1
tiebe_query_1151	tiebe_corpus_1151	1
tiebe_query_1152	tiebe_corpus_1152	1
tiebe_query_1153	tiebe_corpus_1153	1
tiebe_query_1154	tiebe_corpus_1154	1
tiebe_query_1155	tiebe_corpus_1155	1
tiebe_query_1156	tiebe_corpus_1156	1
tiebe_query_1157	tiebe_corpus_1157	1
tiebe_query_1158	tiebe_corpus_1158	1
tiebe_query_1159	tiebe_corpus_1159	1
tiebe_query_1160	tiebe_corpus_1160	1
tiebe_query_1161	tiebe_corpus_1161	1
tiebe_query_1162	tiebe_corpus_1162	1
tiebe_query_1163	tiebe_corpus_1163	1
tiebe_query_1164	tiebe_corpus_1164	1
tiebe_query_1165	tiebe_corpus_1165	1
tiebe_query_1166	tiebe_corpus_1166	1
tiebe_query_1167	tiebe_corpus_1167	1
tiebe_query_1168	tiebe_corpus_1168	1
tiebe_query_1169	tiebe_corpus_1169	1
tiebe_query_1170	tiebe_corpus_1170	1
tiebe_query_1171	tiebe_corpus_1171	1
tiebe_query_1172	tiebe_corpus_1172	1
tiebe_query_1173	tiebe_corpus_1173	1
tiebe_query_1174	tiebe_corpus_1174	1
tiebe_query_1175	tiebe_corpus_1175	1
tiebe_query_1176	tiebe_corpus_1176	1
tiebe_query_1177	tiebe_corpus_1177	1
tiebe_query_1178	tiebe_corpus_1178	1
tiebe_query_1179	tiebe_corpus_1179	1
tiebe_query_1180	tiebe_corpus_1180	1
tiebe_query_1181	tiebe_corpus_1181	1
tiebe_query_1182	tiebe_corpus_1182	1
tiebe_query_1183	tiebe_corpus_1183	1
tiebe_query_1184	tiebe_corpus_1184	1
tiebe_query_1185	tiebe_corpus_1185	1
tiebe_query_1186	tiebe_corpus_1186	1
tiebe_query_1187	tiebe_corpus_1187	1
tiebe_query_1188	tiebe_corpus_1188	1
tiebe_query_1189	tiebe_corpus_1189	1
tiebe_query_1190	tiebe_corpus_1190	1
tiebe_query_1191	tiebe_corpus_1191	1
tiebe_query_1192	tiebe_corpus_1192	1
tiebe_query_1193	tiebe_corpus_1193	1
tiebe_query_1194	tiebe_corpus_1194	1
tiebe_query_1195	tiebe_corpus_1195	1
tiebe_query_1196	tiebe_corpus_1196	1
tiebe_query_1197	tiebe_corpus_1197	1
tiebe_query_1198	tiebe_corpus_1198	1
tiebe_query_1199	tiebe_corpus_1199	1
tiebe_query_1200	tiebe_corpus_1200	1
tiebe_query_1201	tiebe_corpus_1201	1
tiebe_query_1202	tiebe_corpus_1202	1
tiebe_query_1203	tiebe_corpus_1203	1
tiebe_query_1204	tiebe_corpus_1204	1
tiebe_query_1205	tiebe_corpus_1205	1
tiebe_query_1206	tiebe_corpus_1206	1
tiebe_query_1207	tiebe_corpus_1207	1
tiebe_query_1208	tiebe_corpus_1208	1
tiebe_query_1209	tiebe_corpus_1209	1
tiebe_query_1210	tiebe_corpus_1210	1
tiebe_query_1211	tiebe_corpus_1211	1
tiebe_query_1212	tiebe_corpus_1212	1
tiebe_query_1213	tiebe_corpus_1213	1
tiebe_query_1214	tiebe_corpus_1214	1
tiebe_query_1215	tiebe_corpus_1215	1
tiebe_query_1216	tiebe_corpus_1216	1
tiebe_query_1217	tiebe_corpus_1217	1
tiebe_query_1218	tiebe_corpus_1218	1
tiebe_query_1219	tiebe_corpus_1219	1
tiebe_query_1220	tiebe_corpus_1220	1
tiebe_query_1221	tiebe_corpus_1221	1
tiebe_query_1222	tiebe_corpus_1222	1
tiebe_query_1223	tiebe_corpus_1223	1
tiebe_query_1224	tiebe_corpus_1224	1
tiebe_query_1225	tiebe_corpus_1225	1
tiebe_query_1226	tiebe_corpus_1226	1
tiebe_query_1227	tiebe_corpus_1227	1
tiebe_query_1228	tiebe_corpus_1228	1
tiebe_query_1229	tiebe_corpus_1229	1
tiebe_query_1230	tiebe_corpus_1230	1
tiebe_query_1231	tiebe_corpus_1231	1
tiebe_query_1232	tiebe_corpus_1232	1
tiebe_query_1233	tiebe_corpus_1233	1
tiebe_query_1234	tiebe_corpus_1234	1
tiebe_query_1235	tiebe_corpus_1235	1
tiebe_query_1236	tiebe_corpus_1236	1
tiebe_query_1237	tiebe_corpus_1237	1
tiebe_query_1238	tiebe_corpus_1236	1
tiebe_query_1239	tiebe_corpus_1239	1
tiebe_query_1240	tiebe_corpus_1240	1
tiebe_query_1241	tiebe_corpus_1240	1
tiebe_query_1242	tiebe_corpus_1242	1
tiebe_query_1243	tiebe_corpus_1243	1
tiebe_query_1244	tiebe_corpus_1244	1
tiebe_query_1245	tiebe_corpus_1245	1
tiebe_query_1246	tiebe_corpus_1246	1
tiebe_query_1247	tiebe_corpus_1247	1
