query-id	corpus-id	score
finqa_query_1310	finqa_corpus_1310	1
finqa_query_1311	finqa_corpus_1311	1
finqa_query_1312	finqa_corpus_1312	1
finqa_query_1313	finqa_corpus_1313	1
finqa_query_1314	finqa_corpus_1314	1
finqa_query_1315	finqa_corpus_1315	1
finqa_query_1316	finqa_corpus_117	1
finqa_query_1317	finqa_corpus_1317	1
finqa_query_1318	finqa_corpus_1318	1
finqa_query_1319	finqa_corpus_1319	1
finqa_query_1320	finqa_corpus_1236	1
finqa_query_1321	finqa_corpus_109	1
finqa_query_1322	finqa_corpus_1322	1
finqa_query_1323	finqa_corpus_1323	1
finqa_query_1324	finqa_corpus_1015	1
finqa_query_1325	finqa_corpus_1325	1
finqa_query_1326	finqa_corpus_1326	1
finqa_query_1327	finqa_corpus_1327	1
finqa_query_1328	finqa_corpus_1328	1
finqa_query_1329	finqa_corpus_1329	1
finqa_query_1330	finqa_corpus_1330	1
finqa_query_1331	finqa_corpus_1331	1
finqa_query_1332	finqa_corpus_1332	1
finqa_query_1333	finqa_corpus_1157	1
finqa_query_1334	finqa_corpus_1334	1
finqa_query_1335	finqa_corpus_1335	1
finqa_query_1336	finqa_corpus_1336	1
finqa_query_1337	finqa_corpus_1337	1
finqa_query_1338	finqa_corpus_1338	1
finqa_query_1339	finqa_corpus_1339	1
finqa_query_1340	finqa_corpus_1242	1
finqa_query_1341	finqa_corpus_1341	1
finqa_query_1342	finqa_corpus_1342	1
finqa_query_1343	finqa_corpus_1343	1
finqa_query_1344	finqa_corpus_1344	1
finqa_query_1345	finqa_corpus_1345	1
finqa_query_1346	finqa_corpus_1346	1
finqa_query_1347	finqa_corpus_1301	1
finqa_query_1348	finqa_corpus_1348	1
finqa_query_1349	finqa_corpus_1349	1
finqa_query_1350	finqa_corpus_1350	1
finqa_query_1351	finqa_corpus_1351	1
finqa_query_1352	finqa_corpus_1352	1
finqa_query_1353	finqa_corpus_1353	1
finqa_query_1354	finqa_corpus_1354	1
finqa_query_1355	finqa_corpus_1355	1
finqa_query_1356	finqa_corpus_1356	1
finqa_query_1357	finqa_corpus_1318	1
finqa_query_1358	finqa_corpus_1358	1
finqa_query_1359	finqa_corpus_1359	1
finqa_query_1360	finqa_corpus_1057	1
finqa_query_1361	finqa_corpus_1361	1
finqa_query_1362	finqa_corpus_1362	1
finqa_query_1363	finqa_corpus_1363	1
finqa_query_1364	finqa_corpus_1364	1
finqa_query_1365	finqa_corpus_1365	1
finqa_query_1366	finqa_corpus_1366	1
finqa_query_1367	finqa_corpus_1367	1
finqa_query_1368	finqa_corpus_1368	1
finqa_query_1369	finqa_corpus_1369	1
finqa_query_1370	finqa_corpus_1370	1
finqa_query_1371	finqa_corpus_1371	1
finqa_query_1372	finqa_corpus_1372	1
finqa_query_1373	finqa_corpus_1373	1
finqa_query_1374	finqa_corpus_1374	1
finqa_query_1375	finqa_corpus_1375	1
finqa_query_1376	finqa_corpus_1376	1
finqa_query_1377	finqa_corpus_1377	1
finqa_query_1378	finqa_corpus_1007	1
finqa_query_1379	finqa_corpus_1379	1
finqa_query_1380	finqa_corpus_1380	1
finqa_query_1381	finqa_corpus_1381	1
finqa_query_1382	finqa_corpus_1382	1
finqa_query_1383	finqa_corpus_1383	1
finqa_query_1384	finqa_corpus_1384	1
finqa_query_1385	finqa_corpus_1385	1
finqa_query_1386	finqa_corpus_1386	1
finqa_query_1387	finqa_corpus_1387	1
finqa_query_1388	finqa_corpus_1388	1
finqa_query_1389	finqa_corpus_1233	1
finqa_query_1390	finqa_corpus_1390	1
finqa_query_1391	finqa_corpus_1391	1
finqa_query_1392	finqa_corpus_1392	1
finqa_query_1393	finqa_corpus_1393	1
finqa_query_1394	finqa_corpus_1394	1
finqa_query_1395	finqa_corpus_1395	1
finqa_query_1396	finqa_corpus_1396	1
finqa_query_1397	finqa_corpus_1397	1
finqa_query_1398	finqa_corpus_1398	1
finqa_query_1399	finqa_corpus_1399	1
finqa_query_1400	finqa_corpus_1400	1
finqa_query_1401	finqa_corpus_1264	1
finqa_query_1402	finqa_corpus_1402	1
finqa_query_1403	finqa_corpus_1403	1
finqa_query_1404	finqa_corpus_1404	1
finqa_query_1405	finqa_corpus_1405	1
finqa_query_1406	finqa_corpus_1406	1
finqa_query_1407	finqa_corpus_1407	1
finqa_query_1408	finqa_corpus_1408	1
finqa_query_1409	finqa_corpus_1409	1
finqa_query_1410	finqa_corpus_1410	1
finqa_query_1411	finqa_corpus_1411	1
finqa_query_1412	finqa_corpus_1412	1
finqa_query_1413	finqa_corpus_1008	1
finqa_query_1414	finqa_corpus_1414	1
finqa_query_1415	finqa_corpus_1415	1
finqa_query_1416	finqa_corpus_1416	1
finqa_query_1417	finqa_corpus_1256	1
finqa_query_1418	finqa_corpus_1418	1
finqa_query_1419	finqa_corpus_1419	1
finqa_query_1420	finqa_corpus_1420	1
finqa_query_1421	finqa_corpus_1421	1
finqa_query_1422	finqa_corpus_1422	1
finqa_query_1423	finqa_corpus_1423	1
finqa_query_1424	finqa_corpus_1231	1
finqa_query_1425	finqa_corpus_1425	1
finqa_query_1426	finqa_corpus_1426	1
finqa_query_1427	finqa_corpus_1427	1
finqa_query_1428	finqa_corpus_1428	1
finqa_query_1429	finqa_corpus_1429	1
finqa_query_1430	finqa_corpus_1430	1
finqa_query_1431	finqa_corpus_1431	1
finqa_query_1432	finqa_corpus_1432	1
finqa_query_1433	finqa_corpus_1433	1
finqa_query_1434	finqa_corpus_1434	1
finqa_query_1435	finqa_corpus_1435	1
finqa_query_1436	finqa_corpus_1436	1
finqa_query_1437	finqa_corpus_1437	1
finqa_query_1438	finqa_corpus_135	1
finqa_query_1439	finqa_corpus_1439	1
finqa_query_1440	finqa_corpus_1440	1
finqa_query_1441	finqa_corpus_1441	1
finqa_query_1442	finqa_corpus_1442	1
finqa_query_1443	finqa_corpus_1443	1
finqa_query_1444	finqa_corpus_1444	1
finqa_query_1445	finqa_corpus_1445	1
finqa_query_1446	finqa_corpus_1446	1
finqa_query_1447	finqa_corpus_1447	1
finqa_query_1448	finqa_corpus_1448	1
finqa_query_1449	finqa_corpus_1449	1
finqa_query_1450	finqa_corpus_1450	1
finqa_query_1451	finqa_corpus_1451	1
finqa_query_1452	finqa_corpus_1452	1
finqa_query_1453	finqa_corpus_1287	1
finqa_query_1454	finqa_corpus_1454	1
finqa_query_1455	finqa_corpus_1455	1
finqa_query_1456	finqa_corpus_1456	1
finqa_query_1457	finqa_corpus_1457	1
finqa_query_1458	finqa_corpus_1458	1
finqa_query_1459	finqa_corpus_1459	1
finqa_query_1460	finqa_corpus_1460	1
finqa_query_1461	finqa_corpus_1461	1
finqa_query_1462	finqa_corpus_1462	1
finqa_query_1463	finqa_corpus_1463	1
finqa_query_1464	finqa_corpus_1464	1
finqa_query_1465	finqa_corpus_1465	1
finqa_query_1466	finqa_corpus_1466	1
finqa_query_1467	finqa_corpus_1467	1
finqa_query_1468	finqa_corpus_1468	1
finqa_query_1469	finqa_corpus_1469	1
finqa_query_1470	finqa_corpus_1470	1
finqa_query_1471	finqa_corpus_1471	1
finqa_query_1472	finqa_corpus_1472	1
finqa_query_1473	finqa_corpus_1473	1
finqa_query_1474	finqa_corpus_1474	1
finqa_query_1475	finqa_corpus_1475	1
finqa_query_1476	finqa_corpus_1476	1
finqa_query_1477	finqa_corpus_1477	1
finqa_query_1478	finqa_corpus_1478	1
finqa_query_1479	finqa_corpus_1479	1
finqa_query_1480	finqa_corpus_1142	1
finqa_query_1481	finqa_corpus_1481	1
finqa_query_1482	finqa_corpus_1421	1
finqa_query_1483	finqa_corpus_1483	1
finqa_query_1484	finqa_corpus_1358	1
finqa_query_1485	finqa_corpus_1485	1
finqa_query_1486	finqa_corpus_1486	1
finqa_query_1487	finqa_corpus_1487	1
finqa_query_1488	finqa_corpus_1488	1
finqa_query_1489	finqa_corpus_1311	1
finqa_query_1490	finqa_corpus_1064	1
finqa_query_1491	finqa_corpus_1491	1
finqa_query_1492	finqa_corpus_1134	1
finqa_query_1493	finqa_corpus_1493	1
finqa_query_1494	finqa_corpus_1494	1
finqa_query_1495	finqa_corpus_1495	1
finqa_query_1496	finqa_corpus_1496	1
finqa_query_1497	finqa_corpus_1497	1
finqa_query_1498	finqa_corpus_1498	1
finqa_query_1499	finqa_corpus_1499	1
finqa_query_1500	finqa_corpus_1500	1
finqa_query_1501	finqa_corpus_1089	1
finqa_query_1502	finqa_corpus_1502	1
finqa_query_1503	finqa_corpus_1503	1
finqa_query_1504	finqa_corpus_1504	1
finqa_query_1505	finqa_corpus_1505	1
finqa_query_1506	finqa_corpus_1506	1
finqa_query_1507	finqa_corpus_1507	1
finqa_query_1508	finqa_corpus_1508	1
finqa_query_1509	finqa_corpus_1509	1
finqa_query_1510	finqa_corpus_1224	1
finqa_query_1511	finqa_corpus_1494	1
finqa_query_1512	finqa_corpus_1512	1
finqa_query_1513	finqa_corpus_1513	1
finqa_query_1514	finqa_corpus_1514	1
finqa_query_1515	finqa_corpus_1515	1
finqa_query_1516	finqa_corpus_1017	1
finqa_query_1517	finqa_corpus_1517	1
finqa_query_1518	finqa_corpus_1518	1
finqa_query_1519	finqa_corpus_1519	1
finqa_query_1520	finqa_corpus_1520	1
finqa_query_1521	finqa_corpus_1521	1
finqa_query_1522	finqa_corpus_1522	1
finqa_query_1523	finqa_corpus_1523	1
finqa_query_1524	finqa_corpus_1393	1
finqa_query_1525	finqa_corpus_1525	1
finqa_query_1526	finqa_corpus_1526	1
finqa_query_1527	finqa_corpus_1527	1
finqa_query_1528	finqa_corpus_1528	1
finqa_query_1529	finqa_corpus_1529	1
finqa_query_1530	finqa_corpus_1183	1
finqa_query_1531	finqa_corpus_1531	1
finqa_query_1532	finqa_corpus_1532	1
finqa_query_1533	finqa_corpus_1533	1
finqa_query_1534	finqa_corpus_1534	1
finqa_query_1535	finqa_corpus_1535	1
finqa_query_1536	finqa_corpus_1536	1
finqa_query_1537	finqa_corpus_1537	1
finqa_query_1538	finqa_corpus_1538	1
finqa_query_1539	finqa_corpus_1539	1
finqa_query_1540	finqa_corpus_1540	1
finqa_query_1541	finqa_corpus_1541	1
finqa_query_1542	finqa_corpus_1542	1
finqa_query_1543	finqa_corpus_1543	1
finqa_query_1544	finqa_corpus_1544	1
finqa_query_1545	finqa_corpus_1518	1
finqa_query_1546	finqa_corpus_1182	1
finqa_query_1547	finqa_corpus_1547	1
finqa_query_1548	finqa_corpus_1548	1
finqa_query_1549	finqa_corpus_1549	1
finqa_query_1550	finqa_corpus_1550	1
finqa_query_1551	finqa_corpus_1551	1
finqa_query_1552	finqa_corpus_1552	1
finqa_query_1553	finqa_corpus_1553	1
finqa_query_1554	finqa_corpus_1554	1
finqa_query_1555	finqa_corpus_1555	1
finqa_query_1556	finqa_corpus_1556	1
finqa_query_1557	finqa_corpus_1557	1
finqa_query_1558	finqa_corpus_1558	1
finqa_query_1559	finqa_corpus_1559	1
finqa_query_1560	finqa_corpus_140	1
finqa_query_1561	finqa_corpus_1561	1
finqa_query_1562	finqa_corpus_1562	1
finqa_query_1563	finqa_corpus_1563	1
finqa_query_1564	finqa_corpus_1564	1
finqa_query_1565	finqa_corpus_1565	1
finqa_query_1566	finqa_corpus_1566	1
finqa_query_1567	finqa_corpus_1306	1
finqa_query_1568	finqa_corpus_1568	1
finqa_query_1569	finqa_corpus_1569	1
finqa_query_1570	finqa_corpus_1570	1
finqa_query_1571	finqa_corpus_1137	1
finqa_query_1572	finqa_corpus_1572	1
finqa_query_1573	finqa_corpus_1261	1
finqa_query_1574	finqa_corpus_1002	1
finqa_query_1575	finqa_corpus_1575	1
finqa_query_1576	finqa_corpus_1576	1
finqa_query_1577	finqa_corpus_1577	1
finqa_query_1578	finqa_corpus_1578	1
finqa_query_1579	finqa_corpus_1579	1
finqa_query_1580	finqa_corpus_1580	1
finqa_query_1581	finqa_corpus_1581	1
finqa_query_1582	finqa_corpus_1237	1
finqa_query_1583	finqa_corpus_1583	1
finqa_query_1584	finqa_corpus_1072	1
finqa_query_1585	finqa_corpus_1531	1
finqa_query_1586	finqa_corpus_1586	1
finqa_query_1587	finqa_corpus_1587	1
finqa_query_1588	finqa_corpus_1588	1
finqa_query_1589	finqa_corpus_1589	1
finqa_query_1590	finqa_corpus_1590	1
finqa_query_1591	finqa_corpus_1591	1
finqa_query_1592	finqa_corpus_1592	1
finqa_query_1593	finqa_corpus_1593	1
finqa_query_1594	finqa_corpus_1528	1
finqa_query_1595	finqa_corpus_1372	1
finqa_query_1596	finqa_corpus_1596	1
finqa_query_1597	finqa_corpus_1597	1
finqa_query_1598	finqa_corpus_1598	1
finqa_query_1599	finqa_corpus_1599	1
finqa_query_1600	finqa_corpus_1600	1
finqa_query_1601	finqa_corpus_1601	1
finqa_query_1602	finqa_corpus_1602	1
finqa_query_1603	finqa_corpus_1016	1
finqa_query_1604	finqa_corpus_1604	1
finqa_query_1605	finqa_corpus_1605	1
finqa_query_1606	finqa_corpus_1476	1
finqa_query_1607	finqa_corpus_1607	1
finqa_query_1608	finqa_corpus_1608	1
finqa_query_1609	finqa_corpus_1609	1
finqa_query_1610	finqa_corpus_1076	1
finqa_query_1611	finqa_corpus_1611	1
finqa_query_1612	finqa_corpus_1579	1
finqa_query_1613	finqa_corpus_1144	1
finqa_query_1614	finqa_corpus_1614	1
finqa_query_1615	finqa_corpus_1615	1
finqa_query_1616	finqa_corpus_1616	1
finqa_query_1617	finqa_corpus_1617	1
finqa_query_1618	finqa_corpus_1618	1
finqa_query_1619	finqa_corpus_1619	1
finqa_query_1620	finqa_corpus_1620	1
finqa_query_1621	finqa_corpus_1621	1
finqa_query_1622	finqa_corpus_1622	1
finqa_query_1623	finqa_corpus_1623	1
finqa_query_1624	finqa_corpus_1624	1
finqa_query_1625	finqa_corpus_1625	1
finqa_query_1626	finqa_corpus_1626	1
finqa_query_1627	finqa_corpus_1627	1
finqa_query_1628	finqa_corpus_1148	1
finqa_query_1629	finqa_corpus_1629	1
finqa_query_1630	finqa_corpus_1630	1
finqa_query_1631	finqa_corpus_1631	1
finqa_query_1632	finqa_corpus_1280	1
finqa_query_1633	finqa_corpus_1633	1
finqa_query_1634	finqa_corpus_1634	1
finqa_query_1635	finqa_corpus_1107	1
finqa_query_1636	finqa_corpus_1636	1
finqa_query_1637	finqa_corpus_1163	1
finqa_query_1638	finqa_corpus_1638	1
finqa_query_1639	finqa_corpus_1037	1
finqa_query_1640	finqa_corpus_1640	1
finqa_query_1641	finqa_corpus_1641	1
finqa_query_1642	finqa_corpus_1642	1
finqa_query_1643	finqa_corpus_1643	1
finqa_query_1644	finqa_corpus_1220	1
finqa_query_1645	finqa_corpus_1645	1
finqa_query_1646	finqa_corpus_1646	1
finqa_query_1647	finqa_corpus_1647	1
finqa_query_1648	finqa_corpus_1068	1
finqa_query_1649	finqa_corpus_1649	1
finqa_query_1650	finqa_corpus_1650	1
finqa_query_1651	finqa_corpus_1459	1
finqa_query_1652	finqa_corpus_1652	1
finqa_query_1653	finqa_corpus_1583	1
finqa_query_1654	finqa_corpus_1654	1
finqa_query_1655	finqa_corpus_1202	1
finqa_query_1656	finqa_corpus_1656	1
finqa_query_1657	finqa_corpus_1657	1
finqa_query_1658	finqa_corpus_1124	1
finqa_query_1659	finqa_corpus_1659	1
finqa_query_1660	finqa_corpus_1602	1
finqa_query_1661	finqa_corpus_1661	1
finqa_query_1662	finqa_corpus_1662	1
finqa_query_1663	finqa_corpus_1663	1
finqa_query_1664	finqa_corpus_1664	1
finqa_query_1665	finqa_corpus_1665	1
finqa_query_1666	finqa_corpus_1666	1
finqa_query_1667	finqa_corpus_1667	1
finqa_query_1668	finqa_corpus_1668	1
finqa_query_1669	finqa_corpus_1669	1
finqa_query_1670	finqa_corpus_1670	1
finqa_query_1671	finqa_corpus_110	1
finqa_query_1672	finqa_corpus_1672	1
finqa_query_1673	finqa_corpus_1673	1
finqa_query_1674	finqa_corpus_1026	1
finqa_query_1675	finqa_corpus_1675	1
finqa_query_1676	finqa_corpus_1676	1
finqa_query_1677	finqa_corpus_1677	1
finqa_query_1678	finqa_corpus_1299	1
finqa_query_1679	finqa_corpus_1679	1
finqa_query_1680	finqa_corpus_1237	1
finqa_query_1681	finqa_corpus_1681	1
finqa_query_1682	finqa_corpus_1682	1
finqa_query_1683	finqa_corpus_1683	1
finqa_query_1684	finqa_corpus_1684	1
finqa_query_1685	finqa_corpus_1685	1
finqa_query_1686	finqa_corpus_1686	1
finqa_query_1687	finqa_corpus_1687	1
finqa_query_1688	finqa_corpus_1688	1
finqa_query_1689	finqa_corpus_1689	1
finqa_query_1690	finqa_corpus_1690	1
finqa_query_1691	finqa_corpus_1691	1
finqa_query_1692	finqa_corpus_1355	1
finqa_query_1693	finqa_corpus_1693	1
finqa_query_1694	finqa_corpus_1694	1
finqa_query_1695	finqa_corpus_1695	1
finqa_query_1696	finqa_corpus_1696	1
finqa_query_1697	finqa_corpus_1694	1
finqa_query_1698	finqa_corpus_1641	1
finqa_query_1699	finqa_corpus_1699	1
finqa_query_1700	finqa_corpus_1700	1
finqa_query_1701	finqa_corpus_1642	1
finqa_query_1702	finqa_corpus_1412	1
finqa_query_1703	finqa_corpus_1703	1
finqa_query_1704	finqa_corpus_1704	1
finqa_query_1705	finqa_corpus_1705	1
finqa_query_1706	finqa_corpus_1067	1
finqa_query_1707	finqa_corpus_1707	1
finqa_query_1708	finqa_corpus_1708	1
finqa_query_1709	finqa_corpus_1496	1
finqa_query_1710	finqa_corpus_1710	1
finqa_query_1711	finqa_corpus_1711	1
finqa_query_1712	finqa_corpus_1712	1
finqa_query_1713	finqa_corpus_1713	1
finqa_query_1714	finqa_corpus_1714	1
finqa_query_1715	finqa_corpus_1715	1
finqa_query_1716	finqa_corpus_1716	1
finqa_query_1717	finqa_corpus_1646	1
finqa_query_1718	finqa_corpus_1718	1
finqa_query_1719	finqa_corpus_1719	1
finqa_query_1720	finqa_corpus_1720	1
finqa_query_1721	finqa_corpus_172	1
finqa_query_1722	finqa_corpus_1722	1
finqa_query_1723	finqa_corpus_1723	1
finqa_query_1724	finqa_corpus_154	1
finqa_query_1725	finqa_corpus_1725	1
finqa_query_1726	finqa_corpus_1726	1
finqa_query_1727	finqa_corpus_1727	1
finqa_query_1728	finqa_corpus_1728	1
finqa_query_1729	finqa_corpus_1729	1
finqa_query_1730	finqa_corpus_1730	1
finqa_query_1731	finqa_corpus_1731	1
finqa_query_1732	finqa_corpus_1732	1
finqa_query_1733	finqa_corpus_1627	1
finqa_query_1734	finqa_corpus_1734	1
finqa_query_1735	finqa_corpus_1144	1
finqa_query_1736	finqa_corpus_1736	1
finqa_query_1737	finqa_corpus_1737	1
finqa_query_1738	finqa_corpus_1173	1
finqa_query_1739	finqa_corpus_1739	1
finqa_query_1740	finqa_corpus_1121	1
finqa_query_1741	finqa_corpus_1741	1
finqa_query_1742	finqa_corpus_1742	1
finqa_query_1743	finqa_corpus_1162	1
finqa_query_1744	finqa_corpus_1744	1
finqa_query_1745	finqa_corpus_1745	1
finqa_query_1746	finqa_corpus_1306	1
finqa_query_1747	finqa_corpus_1747	1
finqa_query_1748	finqa_corpus_1748	1
finqa_query_1749	finqa_corpus_1421	1
finqa_query_1750	finqa_corpus_1323	1
finqa_query_1751	finqa_corpus_1751	1
finqa_query_1752	finqa_corpus_1752	1
finqa_query_1753	finqa_corpus_1753	1
finqa_query_1754	finqa_corpus_1754	1
finqa_query_1755	finqa_corpus_1755	1
finqa_query_1756	finqa_corpus_1756	1
finqa_query_1757	finqa_corpus_1757	1
finqa_query_1758	finqa_corpus_1758	1
finqa_query_1759	finqa_corpus_1759	1
finqa_query_1760	finqa_corpus_1760	1
finqa_query_1761	finqa_corpus_1761	1
finqa_query_1762	finqa_corpus_1762	1
finqa_query_1763	finqa_corpus_1235	1
finqa_query_1764	finqa_corpus_1764	1
finqa_query_1765	finqa_corpus_1765	1
finqa_query_1766	finqa_corpus_1766	1
finqa_query_1767	finqa_corpus_1767	1
finqa_query_1768	finqa_corpus_1768	1
finqa_query_1769	finqa_corpus_1769	1
finqa_query_1770	finqa_corpus_1770	1
finqa_query_1771	finqa_corpus_1771	1
finqa_query_1772	finqa_corpus_1772	1
finqa_query_1773	finqa_corpus_1339	1
finqa_query_1774	finqa_corpus_1323	1
finqa_query_1775	finqa_corpus_1775	1
finqa_query_1776	finqa_corpus_1277	1
finqa_query_1777	finqa_corpus_1472	1
finqa_query_1778	finqa_corpus_1778	1
finqa_query_1779	finqa_corpus_103	1
finqa_query_1780	finqa_corpus_1780	1
finqa_query_1781	finqa_corpus_1169	1
finqa_query_1782	finqa_corpus_1782	1
finqa_query_1783	finqa_corpus_1116	1
finqa_query_1784	finqa_corpus_1784	1
finqa_query_1785	finqa_corpus_1785	1
finqa_query_1786	finqa_corpus_1392	1
finqa_query_1787	finqa_corpus_1787	1
finqa_query_1788	finqa_corpus_1695	1
finqa_query_1789	finqa_corpus_1789	1
finqa_query_1790	finqa_corpus_1790	1
finqa_query_1791	finqa_corpus_1791	1
finqa_query_1792	finqa_corpus_1792	1
finqa_query_1793	finqa_corpus_1793	1
finqa_query_1794	finqa_corpus_1794	1
finqa_query_1795	finqa_corpus_1795	1
finqa_query_1796	finqa_corpus_1368	1
finqa_query_1797	finqa_corpus_1797	1
finqa_query_1798	finqa_corpus_1798	1
finqa_query_1799	finqa_corpus_1799	1
finqa_query_1800	finqa_corpus_1800	1
finqa_query_1801	finqa_corpus_1630	1
finqa_query_1802	finqa_corpus_1755	1
finqa_query_1803	finqa_corpus_1803	1
finqa_query_1804	finqa_corpus_1804	1
finqa_query_1805	finqa_corpus_1805	1
finqa_query_1806	finqa_corpus_1806	1
finqa_query_1807	finqa_corpus_1807	1
finqa_query_1808	finqa_corpus_1808	1
finqa_query_1809	finqa_corpus_1809	1
finqa_query_1810	finqa_corpus_1284	1
finqa_query_1811	finqa_corpus_1811	1
finqa_query_1812	finqa_corpus_1500	1
finqa_query_1813	finqa_corpus_1019	1
finqa_query_1814	finqa_corpus_1814	1
finqa_query_1815	finqa_corpus_1815	1
finqa_query_1816	finqa_corpus_1816	1
finqa_query_1817	finqa_corpus_1817	1
finqa_query_1818	finqa_corpus_1101	1
finqa_query_1819	finqa_corpus_1819	1
finqa_query_1820	finqa_corpus_1820	1
finqa_query_1821	finqa_corpus_1821	1
finqa_query_1822	finqa_corpus_1822	1
finqa_query_1823	finqa_corpus_1823	1
finqa_query_1824	finqa_corpus_1824	1
finqa_query_1825	finqa_corpus_1825	1
finqa_query_1826	finqa_corpus_1826	1
finqa_query_1827	finqa_corpus_1827	1
finqa_query_1828	finqa_corpus_1828	1
finqa_query_1829	finqa_corpus_1829	1
finqa_query_1830	finqa_corpus_1079	1
finqa_query_1831	finqa_corpus_1195	1
finqa_query_1832	finqa_corpus_1832	1
finqa_query_1833	finqa_corpus_1833	1
finqa_query_1834	finqa_corpus_1834	1
finqa_query_1835	finqa_corpus_1100	1
finqa_query_1836	finqa_corpus_1295	1
finqa_query_1837	finqa_corpus_1681	1
finqa_query_1838	finqa_corpus_1838	1
finqa_query_1839	finqa_corpus_1839	1
finqa_query_1840	finqa_corpus_1553	1
finqa_query_1841	finqa_corpus_1841	1
finqa_query_1842	finqa_corpus_130	1
finqa_query_1843	finqa_corpus_1843	1
finqa_query_1844	finqa_corpus_1809	1
finqa_query_1845	finqa_corpus_1845	1
finqa_query_1846	finqa_corpus_1154	1
finqa_query_1847	finqa_corpus_1847	1
finqa_query_1848	finqa_corpus_1848	1
finqa_query_1849	finqa_corpus_1849	1
finqa_query_1850	finqa_corpus_1850	1
finqa_query_1851	finqa_corpus_1851	1
finqa_query_1852	finqa_corpus_1852	1
finqa_query_1853	finqa_corpus_1538	1
finqa_query_1854	finqa_corpus_1854	1
finqa_query_1855	finqa_corpus_1471	1
finqa_query_1856	finqa_corpus_1856	1
finqa_query_1857	finqa_corpus_128	1
finqa_query_1858	finqa_corpus_1858	1
finqa_query_1859	finqa_corpus_1859	1
finqa_query_1860	finqa_corpus_1460	1
finqa_query_1861	finqa_corpus_1861	1
finqa_query_1862	finqa_corpus_1688	1
finqa_query_1863	finqa_corpus_1298	1
finqa_query_1864	finqa_corpus_1864	1
finqa_query_1865	finqa_corpus_1865	1
finqa_query_1866	finqa_corpus_1866	1
finqa_query_1867	finqa_corpus_1867	1
finqa_query_1868	finqa_corpus_1868	1
finqa_query_1869	finqa_corpus_1869	1
finqa_query_1870	finqa_corpus_1870	1
finqa_query_1871	finqa_corpus_1871	1
finqa_query_1872	finqa_corpus_1872	1
finqa_query_1873	finqa_corpus_1873	1
finqa_query_1874	finqa_corpus_1004	1
finqa_query_1875	finqa_corpus_1875	1
finqa_query_1876	finqa_corpus_1876	1
finqa_query_1877	finqa_corpus_1877	1
finqa_query_1878	finqa_corpus_1878	1
finqa_query_1879	finqa_corpus_1879	1
finqa_query_1880	finqa_corpus_1880	1
finqa_query_1881	finqa_corpus_1407	1
finqa_query_1882	finqa_corpus_1882	1
finqa_query_1883	finqa_corpus_1883	1
finqa_query_1884	finqa_corpus_1884	1
finqa_query_1885	finqa_corpus_1140	1
finqa_query_1886	finqa_corpus_1886	1
finqa_query_1887	finqa_corpus_143	1
finqa_query_1888	finqa_corpus_1549	1
finqa_query_1889	finqa_corpus_1889	1
finqa_query_1890	finqa_corpus_1890	1
finqa_query_1891	finqa_corpus_1891	1
finqa_query_1892	finqa_corpus_1892	1
finqa_query_1893	finqa_corpus_1893	1
finqa_query_1894	finqa_corpus_1448	1
finqa_query_1895	finqa_corpus_1895	1
finqa_query_1896	finqa_corpus_1627	1
finqa_query_1897	finqa_corpus_1897	1
finqa_query_1898	finqa_corpus_1898	1
finqa_query_1899	finqa_corpus_1899	1
finqa_query_1900	finqa_corpus_1900	1
finqa_query_1901	finqa_corpus_1715	1
finqa_query_1902	finqa_corpus_1902	1
finqa_query_1903	finqa_corpus_1101	1
finqa_query_1904	finqa_corpus_1460	1
finqa_query_1905	finqa_corpus_1905	1
finqa_query_1906	finqa_corpus_1562	1
finqa_query_1907	finqa_corpus_1907	1
finqa_query_1908	finqa_corpus_1908	1
finqa_query_1909	finqa_corpus_1160	1
finqa_query_1910	finqa_corpus_1910	1
finqa_query_1911	finqa_corpus_1641	1
finqa_query_1912	finqa_corpus_1649	1
finqa_query_1913	finqa_corpus_1913	1
finqa_query_1914	finqa_corpus_1914	1
finqa_query_1915	finqa_corpus_111	1
finqa_query_1916	finqa_corpus_1166	1
finqa_query_1917	finqa_corpus_1688	1
finqa_query_1918	finqa_corpus_1918	1
finqa_query_1919	finqa_corpus_1919	1
finqa_query_1920	finqa_corpus_1920	1
finqa_query_1921	finqa_corpus_1183	1
finqa_query_1922	finqa_corpus_1922	1
finqa_query_1923	finqa_corpus_1849	1
finqa_query_1924	finqa_corpus_1520	1
finqa_query_1925	finqa_corpus_1925	1
finqa_query_1926	finqa_corpus_1926	1
finqa_query_1927	finqa_corpus_1927	1
finqa_query_1928	finqa_corpus_1928	1
finqa_query_1929	finqa_corpus_1929	1
finqa_query_1930	finqa_corpus_1930	1
finqa_query_1931	finqa_corpus_1931	1
finqa_query_1932	finqa_corpus_1932	1
finqa_query_1933	finqa_corpus_1933	1
finqa_query_1934	finqa_corpus_1126	1
finqa_query_1935	finqa_corpus_1103	1
finqa_query_1936	finqa_corpus_1380	1
finqa_query_1937	finqa_corpus_1937	1
finqa_query_1938	finqa_corpus_1938	1
finqa_query_1939	finqa_corpus_1939	1
finqa_query_1940	finqa_corpus_1940	1
finqa_query_1941	finqa_corpus_1941	1
finqa_query_1942	finqa_corpus_16	1
finqa_query_1943	finqa_corpus_1943	1
finqa_query_1944	finqa_corpus_1944	1
finqa_query_1945	finqa_corpus_1945	1
