query-id	corpus-id	score
4422	24168513	1
2174	26882849	1
297	24831536	1
405	15088139	1
1075	22027573	1
243	22386340	1
2123	16421121	1
4698	34692467	1
1768	26266019	1
2899	28026754	1
3133	29209918	1
4137	23549056	1
2481	25148681	1
2550	27984802	1
1669	20720512	1
486	11379297	1
4675	33573696	1
2118	22941121	1
726	23516487	1
1973	8340096	1
4485	32087818	1
3501	30153633	1
311	24129315	1
3291	30261193	1
2683	11507042	1
2739	21875361	1
1883	19653328	1
1165	25948244	1
1439	22693659	1
587	24170137	1
3265	18606711	1
3243	28960866	1
2743	28293123	1
3939	23395106	1
4488	33630475	1
2134	21768289	1
3124	24174536	1
2320	18570880	1
3685	23593142	1
1108	21050448	1
868	18653248	1
233	23256673	1
1323	20571968	1
1087	23193254	1
579	24034696	1
2230	24203912	1
3782	6957649	1
2616	28895041	1
2939	29903751	1
2214	19324892	1
4067	28644160	1
4255	34608929	1
1796	17274497	1
2121	24040234	1
3608	29564954	1
2030	23594025	1
3492	29514181	1
4145	20406225	1
1402	12952874	1
4088	27866048	1
2678	29030848	1
158	23717765	1
3183	29797354	1
4414	30938372	1
3034	27467937	1
3142	16740622	1
1227	25653163	1
3532	20856225	1
1569	24744456	1
2500	22027330	1
2068	27281216	1
948	12869545	1
4489	27223600	1
2885	30383334	1
1031	18420865	1
2538	29028265	1
1516	25479090	1
3170	30293207	1
3615	29198722	1
2269	28545463	1
2279	29058599	1
2399	28043681	1
2852	29509874	1
1702	22592705	1
546	22014696	1
3423	28395661	1
548	26273473	1
1700	14508096	1
4367	34347307	1
4113	15626016	1
811	15003307	1
4546	34352207	1
1863	8250530	1
980	11162129	1
2615	25409760	1
2388	12548530	1
3138	29186450	1
463	19108833	1
2610	29036616	1
51	10968707	1
681	24935946	1
943	23555929	1
2245	26080409	1
4494	29151591	1
1162	23382304	1
4233	7991969	1
3518	29423808	1
835	24247648	1
4156	26438538	1
1254	6327972	1
202	7375968	1
2359	26702336	1
1753	24386139	1
591	23019013	1
2018	25531872	1
1511	14617316	1
2824	27986376	1
17	23312004	1
3679	28977601	1
2097	27012832	1
3091	29700266	1
2154	19169027	1
1690	20578144	1
2160	27289249	1
2543	8091266	1
2622	23704227	1
3704	27844130	1
3262	20981248	1
3720	29191945	1
27	9088928	1
2936	29487059	1
1503	19808288	1
359	23946506	1
3290	17543136	1
3748	29625056	1
3557	29644336	1
3576	29116076	1
135	21855841	1
2627	26451332	1
3636	28747518	1
2763	23169531	1
953	24360741	1
4148	32487073	1
77	24288579	1
1367	21908901	1
2993	30247488	1
2517	26618715	1
775	24119843	1
559	21455009	1
232	11125105	1
4443	33628036	1
3794	29106564	1
2575	18682250	1
3176	29335691	1
3196	29169635	1
1098	24296129	1
1576	21796622	1
4523	33905537	1
3754	29898626	1
4649	34741163	1
2328	27751937	1
750	23382987	1
2010	18042145	1
97	25328416	1
3534	22119622	1
1009	24515121	1
3040	30058112	1
2534	28035201	1
3373	25485886	1
1722	1993703	1
4439	30428483	1
1756	26357632	1
3913	31043521	1
387	25563301	1
2368	28874668	1
712	21070773	1
4449	34560137	1
749	18407555	1
4582	33956058	1
926	16500976	1
4479	34396256	1
293	20979723	1
3663	28515625	1
2746	21276256	1
1193	26137860	1
2364	28417603	1
2823	17373633	1
3569	23323136	1
4650	34649856	1
428	24959425	1
2609	24674348	1
3067	30413440	1
2375	11799392	1
366	24937153	1
1940	25416797	1
351	23248352	1
4547	34393218	1
1808	12298233	1
2809	25411939	1
1181	23428641	1
1395	19303267	1
2040	25974210	1
3642	22761891	1
2964	30404778	1
1698	23943810	1
1874	26028288	1
1795	26424858	1
2903	28575464	1
4176	28530713	1
4621	34256819	1
4635	32982112	1
210	17241641	1
3447	28408616	1
454	24116745	1
2074	22897955	1
3988	31761834	1
2728	28527813	1
2433	27052640	1
3500	25677180	1
276	18483364	1
3906	31785606	1
3053	8864960	1
1910	19472268	1
4252	30886915	1
54	16793409	1
2503	29070071	1
3529	10761920	1
2677	24732794	1
4623	33473249	1
4185	23011466	1
245	22984601	1
1005	18318945	1
1580	19704032	1
3969	25071008	1
3742	32713280	1
2012	20621893	1
4139	32393302	1
3273	26222134	1
4259	33252155	1
4223	30668632	1
2646	28427283	1
3653	26903656	1
1980	22580996	1
2153	19497985	1
1001	23830918	1
1835	24404512	1
3814	27599872	1
3171	18824833	1
4070	26913608	1
1823	20520578	1
2168	19176545	1
2602	28247266	1
1900	20717561	1
3936	16845600	1
1120	23382538	1
2209	26822080	1
3430	29253077	1
1364	19458189	1
1263	11254789	1
2172	23274112	1
3654	22021061	1
1584	22771212	1
1508	10963459	1
2690	20836008	1
371	22192390	1
457	14699394	1
3690	28202592	1
701	24853856	1
1420	10392228	1
4518	20385028	1
866	20660832	1
1635	3537733	1
4521	2759776	1
2631	28396259	1
797	23284292	1
2691	28295608	1
819	20644257	1
3004	19395875	1
29	17498659	1
2304	21454497	1
4644	34078885	1
3002	28941722	1
913	23621600	1
3691	27621150	1
3647	28186259	1
1015	17272161	1
4069	31110049	1
3023	22546352	1
4577	30261763	1
2807	29456181	1
711	20694403	1
1435	19815776	1
217	20175080	1
2011	24934919	1
626	22975329	1
4590	31959876	1
3801	26757840	1
177	16115458	1
159	24368416	1
753	20946052	1
3802	21498981	1
3217	29164954	1
332	7193392	1
1861	24324965	1
1083	15277709	1
697	20683334	1
596	18684293	1
4341	32344709	1
2173	23615171	1
1378	17024483	1
2896	30360730	1
4302	11878947	1
3682	15824372	1
1922	25181036	1
1533	20191297	1
3900	31462144	1
485	2349952	1
1140	19826816	1
3943	30915128	1
1288	11756557	1
2004	24885602	1
2736	24946952	1
2109	20459804	1
3096	12825250	1
74	10602116	1
4539	32877961	1
466	23122726	1
2261	27796499	1
1443	3311578	1
3935	22003227	1
1616	8896563	1
3328	27936183	1
357	26322582	1
4377	34347307	1
4671	33468562	1
4660	34775780	1
3130	22965147	1
1438	18755587	1
905	1856259	1
2301	28846097	1
4457	34120912	1
3155	26894970	1
4613	19713248	1
3246	29075906	1
2007	8566785	1
4504	34884613	1
2402	21949764	1
215	8918594	1
4058	27478875	1
4543	33662561	1
2741	26551787	1
2625	19926374	1
2241	27582466	1
3381	22009441	1
1354	22798307	1
3668	25684164	1
3738	15330446	1
4305	34297496	1
1032	22822048	1
110	20440640	1
1831	16254468	1
2263	10087779	1
3349	25609570	1
1506	18667590	1
2083	25459971	1
1400	20140514	1
3552	27083490	1
4264	31116370	1
2751	22596258	1
4491	28884600	1
4281	32048961	1
951	23331681	1
892	15704193	1
2059	21355049	1
103	24901761	1
4389	27582220	1
545	25273541	1
793	17317766	1
3465	22120008	1
4068	27799339	1
2146	27193693	1
536	19415009	1
4209	17477348	1
2397	17346703	1
4690	33164993	1
3789	30344952	1
3611	30423090	1
1275	24558442	1
1467	23273605	1
4297	21104292	1
621	20237318	1
1255	26105190	1
4470	34464029	1
3687	30040823	1
2594	27633771	1
2429	24882690	1
28	28904741	1
6	23918241	1
4432	32865784	1
2672	25385275	1
2557	24990604	1
1909	21802499	1
4561	19117056	1
3951	11515490	1
2564	28092013	1
1182	19793921	1
1820	11484160	1
4072	31354448	1
1497	15918939	1
3553	29634597	1
3268	30373770	1
1118	25462372	1
585	12734114	1
2049	22561113	1
2498	28334930	1
4296	32612187	1
4015	7651715	1
3648	29856160	1
2546	25402624	1
4502	28283809	1
4441	31783808	1
1071	23460104	1
1325	21364800	1
1061	9885824	1
1123	24304890	1
2317	10734216	1
37	25011592	1
426	21133379	1
3616	29522506	1
4248	34513292	1
858	23710633	1
4462	34294052	1
193	25548170	1
1258	20532610	1
1135	11222747	1
2748	24572763	1
4594	32771937	1
152	18326497	1
3371	15159491	1
1829	23006982	1
271	16957282	1
1037	21470081	1
447	23909253	1
684	24429481	1
1266	16034473	1
1572	24282529	1
1735	21994755	1
1199	21990275	1
2313	27009268	1
2391	26321255	1
4312	32690797	1
3199	30373828	1
3084	27762892	1
715	26528322	1
3389	28557577	1
1651	21549346	1
1198	21978946	1
3370	27313464	1
733	23455424	1
941	20424130	1
2195	15842944	1
1299	22611192	1
2051	25662217	1
1094	23096483	1
4411	1887835	1
4551	31828807	1
2726	29082276	1
1657	22709888	1
1347	17053834	1
744	22727621	1
4131	23010833	1
3202	30089698	1
4559	8426722	1
4181	31673144	1
2268	19270754	1
4622	28341696	1
2682	16772461	1
401	23314528	1
3630	1599520	1
2133	16317314	1
2613	23732169	1
4588	34626583	1
1066	22992327	1
1617	26055324	1
4221	10886022	1
1486	10586442	1
1936	25085251	1
4379	19543144	1
2760	27803011	1
837	16258176	1
4240	27799824	1
1631	23547170	1
1090	23328393	1
4348	27827301	1
654	24247616	1
1170	20378560	1
257	11412864	1
220	11490597	1
2535	27366148	1
1451	24179142	1
3959	32522499	1
1977	25996320	1
3274	29565219	1
78	23354439	1
2229	25649668	1
123	25122144	1
1490	22333191	1
1445	11600803	1
808	19324998	1
1408	16001794	1
2029	26608608	1
4102	31989035	1
361	22056965	1
4203	28625644	1
3031	30317696	1
1602	20147392	1
4653	30400011	1
73	26236140	1
160	22935778	1
2379	28985562	1
333	15802919	1
1995	26280901	1
910	18644871	1
2330	23502848	1
1089	22801312	1
2513	28827824	1
691	22614017	1
3395	30185825	1
2888	30102239	1
615	22898666	1
295	16939648	1
1428	20437543	1
2909	29172076	1
3410	27898090	1
3008	8877308	1
949	9009281	1
3845	30008320	1
2084	25010117	1
4530	31546754	1
2249	24760109	1
3213	30028636	1
1742	19236237	1
985	17994112	1
1404	12108800	1
922	23500724	1
225	3162748	1
3109	28232034	1
848	17785760	1
1049	19557188	1
1276	23792643	1
2540	2716993	1
356	9430656	1
2718	23124521	1
1117	11577024	1
1510	10546306	1
594	19638400	1
91	12767492	1
1085	16915236	1
2322	25891173	1
3577	26970625	1
4627	34864893	1
490	17347940	1
2308	28893208	1
1321	25531267	1
2817	30346488	1
2259	27914101	1
2299	27374330	1
2667	24909122	1
3563	24023392	1
3051	28101182	1
2360	18065505	1
720	24176480	1
2701	25491770	1
136	23539364	1
4243	32589708	1
4541	34558200	1
3102	29575326	1
2473	17387144	1
2065	23288644	1
344	20383170	1
1129	25050785	1
1407	22675616	1
784	21651461	1
3020	28871467	1
931	20589122	1
2900	27377536	1
1717	1992832	1
3702	30285606	1
4035	31655812	1
4528	28582264	1
200	23776704	1
4057	28696420	1
3612	28870576	1
2777	28483959	1
2150	25370040	1
3219	29311472	1
3911	22494956	1
3790	2517473	1
3491	623681	1
2130	27886370	1
2002	26982580	1
3932	32187532	1
2318	19136460	1
4708	34732400	1
4454	34657891	1
986	20842113	1
2367	28709498	1
1725	25387963	1
1614	16339652	1
4666	33336218	1
4605	33884612	1
2061	21919618	1
3440	24517093	1
3993	28644160	1
2295	27500536	1
132	23126680	1
3402	28191888	1
2745	28159780	1
2151	21658241	1
1430	22077505	1
1868	26184993	1
4136	24704321	1
512	25815361	1
3626	29614352	1
1536	23886114	1
2914	29476018	1
1416	20560708	1
3945	24583034	1
3089	29040384	1
3247	28143937	1
127	19500131	1
268	18239272	1
84	21880994	1
2242	23719940	1
2549	27838525	1
3946	30091218	1
1954	10037251	1
3914	29874946	1
2369	12824372	1
730	23255952	1
1847	22549664	1
1412	23064365	1
3376	26436129	1
2916	28003334	1
1610	23050819	1
1356	15208449	1
3715	29187526	1
18	24782784	1
2332	25762693	1
2725	27072897	1
1817	23273862	1
4119	30809505	1
4186	27062886	1
3444	30156440	1
3639	23850259	1
3231	28770472	1
1309	18617481	1
4188	32717044	1
2047	25941633	1
669	22679139	1
3544	30082684	1
187	20160034	1
3983	32098967	1
2013	27690657	1
4363	26986877	1
4144	21714467	1
2928	29374165	1
197	11452033	1
3256	27889958	1
524	24036548	1
1088	21542403	1
2466	19669637	1
1256	18485221	1
2680	15920545	1
1738	17407136	1
1650	18395492	1
1711	10689191	1
3024	25454820	1
602	23043107	1
2221	26304545	1
2421	28893208	1
3730	27170263	1
2187	10884998	1
4361	32983299	1
2144	26979525	1
355	22484480	1
1969	12964033	1
3403	27098144	1
4030	31701148	1
4276	29189096	1
3834	31816434	1
1151	21800128	1
3214	30251172	1
2844	19466346	1
102	2781955	1
4328	34864890	1
2775	29984580	1
4239	33782605	1
3035	20855362	1
2910	22080549	1
877	23950696	1
3961	17726681	1
19	20927567	1
704	9413216	1
1202	20225016	1
2055	26190104	1
746	3680580	1
149	18976257	1
4200	25957348	1
2797	29447106	1
455	21145481	1
3172	25766410	1
3874	32227247	1
4304	32468552	1
4117	31846723	1
702	23385088	1
2507	26874956	1
1100	24014018	1
174	22177091	1
1023	24380394	1
2446	28815832	1
3773	25253891	1
864	22218274	1
1422	21808513	1
4700	34553354	1
1886	23512835	1
3919	28317894	1
3676	16148123	1
2963	30367574	1
2862	22475052	1
2827	26870725	1
606	19783717	1
812	25532001	1
3215	21172808	1
3295	22162947	1
100	19008896	1
543	22522912	1
4616	24925412	1
1017	23557376	1
1142	8590944	1
1792	15059815	1
2987	25216227	1
2231	26644232	1
2235	23590816	1
1380	18378481	1
2441	28848698	1
2842	29028963	1
497	8550759	1
3127	29335563	1
173	19006080	1
240	21397860	1
3922	31548608	1
382	21181474	1
2893	23771139	1
4050	12949121	1
1637	24604962	1
1634	20603584	1
480	21372004	1
2919	27161642	1
2374	3965026	1
909	20491649	1
2145	22673945	1
228	21136867	1
4434	33527899	1
990	22711363	1
2878	28034848	1
3579	27853960	1
1928	25635706	1
2969	28867969	1
4049	30332547	1
2275	28973902	1
4647	11878947	1
1208	18852097	1
707	22034564	1
601	24292417	1
2931	27102896	1
4033	17664768	1
3665	25107588	1
3585	25808775	1
2926	21319945	1
2060	26496384	1
2024	19647514	1
4691	17296793	1
2403	28467869	1
1622	18812180	1
2210	27130691	1
4099	31758661	1
1574	24147016	1
406	23735780	1
2861	10806081	1
903	25300486	1
3716	29018300	1
501	14685826	1
1144	22184065	1
4317	31758661	1
2128	9056561	1
2095	12749056	1
1686	19219072	1
1990	19602510	1
1885	8678146	1
635	22956544	1
787	7768329	1
1782	24359918	1
3757	32531461	1
1854	23757185	1
2600	25480033	1
3302	27669440	1
2015	27606337	1
212	21847392	1
57	17264832	1
598	18996099	1
2488	27899579	1
1196	20349314	1
4633	34620745	1
4089	32005279	1
977	7989542	1
2518	22555524	1
2485	19716250	1
3512	30224643	1
439	9600226	1
4510	30524706	1
2487	29028947	1
4527	3714053	1
4330	15459648	1
3597	28588271	1
1844	25097219	1
2393	27940490	1
4556	27734896	1
2350	19907330	1
1540	3947104	1
2848	28183072	1
2394	27655365	1
1270	19761698	1
3233	26999324	1
4631	24091795	1
1994	25525250	1
3760	18430081	1
58	21541345	1
4339	33872258	1
1869	26085216	1
2721	20140321	1
3538	24038889	1
619	19099776	1
1175	22552321	1
1058	11726552	1
902	15992646	1
504	23398530	1
1197	25517696	1
4195	31850802	1
2041	16831112	1
2064	27678025	1
1981	18250496	1
2970	29771371	1
2579	29143558	1
1925	16426772	1
4688	34667080	1
3421	29414040	1
3222	29399171	1
2238	26519501	1
2858	15039372	1
830	12091808	1
239	19738049	1
2457	27627138	1
1201	14679108	1
627	12525539	1
886	25461954	1
1413	23116225	1
1618	15851848	1
833	21827905	1
593	24311433	1
4685	33713299	1
732	20621443	1
446	25327169	1
2942	29446853	1
4103	31528593	1
2568	28622299	1
719	25503469	1
1858	12561154	1
3533	25681059	1
3237	23936194	1
3791	19712444	1
2795	28415833	1
3910	22494956	1
1562	21114016	1
2859	29961568	1
1474	22473602	1
4191	11391041	1
4322	31349061	1
3436	22149703	1
1495	23761378	1
10	17097409	1
1993	17592768	1
3385	28581409	1
414	22517378	1
2822	23307200	1
2138	25876993	1
2908	29554207	1
4263	31785606	1
3459	29514827	1
1890	26993089	1
1230	17849604	1
4517	34137441	1
1242	17479073	1
1383	11680512	1
740	21572129	1
1073	18403482	1
577	1691523	1
1128	22978305	1
3244	23442585	1
4020	21131363	1
389	22538464	1
1647	11140992	1
2310	261962	1
2273	17502400	1
1803	24872738	1
1172	2906043	1
1913	23590161	1
796	25218787	1
2650	28060339	1
1583	18980520	1
2881	28929384	1
1558	2754219	1
2091	22704343	1
4540	34022131	1
3225	29075937	1
1581	19483674	1
266	23694722	1
2567	28377480	1
4420	33202112	1
4247	33219521	1
2325	25987504	1
1189	23068290	1
2653	27385158	1
4000	25087078	1
1251	23696293	1
1289	21639808	1
3408	22238299	1
607	22352753	1
2022	19878048	1
2961	29562145	1
4375	34788003	1
1800	27174720	1
3305	29926311	1
3893	31664480	1
4440	32424559	1
1880	18174240	1
1466	18617481	1
1882	23164417	1
346	1450882	1
4265	34880449	1
3090	23945282	1
2632	27689922	1
3338	22789508	1
4133	30656450	1
2311	9658103	1
2611	22828257	1
4074	24782529	1
1236	23657601	1
633	24255107	1
1496	23880267	1
3162	30193156	1
2587	2654251	1
4665	30342297	1
774	23166019	1
4320	34056256	1
3695	16506213	1
1764	24291848	1
489	19497860	1
1336	19089249	1
690	24120896	1
2361	28299553	1
3740	24771328	1
863	9204548	1
4269	31250907	1
26	23073287	1
2697	28794154	1
56	24260207	1
678	9171096	1
275	21207296	1
1457	19619967	1
2480	23519746	1
3877	12544710	1
4237	33787719	1
967	21465478	1
1285	15834508	1
2595	12702725	1
2788	28988646	1
571	21358630	1
3327	29212226	1
2935	28215162	1
3116	30479171	1
3752	20427841	1
2996	28200120	1
2166	7623073	1
481	16127464	1
2409	7606923	1
3984	31738372	1
1677	18206656	1
1636	12782658	1
1805	23327936	1
530	19089153	1
1316	15701601	1
116	22323744	1
2694	3025706	1
2847	28968643	1
259	16709600	1
1544	18473354	1
4371	26739197	1
3099	12457410	1
2601	29115857	1
4222	25349449	1
1930	20010208	1
907	12884740	1
424	24630051	1
407	15928960	1
1812	23075107	1
4100	26563252	1
3506	23463177	1
2122	27633186	1
991	22577160	1
4187	28696420	1
305	11007777	1
1917	24093580	1
3095	20140962	1
1825	26041735	1
1257	21243489	1
901	22510082	1
4294	33308444	1
578	24073184	1
611	19216964	1
2676	15944227	1
1339	578375	1
4466	32964643	1
3288	21536806	1
1942	15659360	1
467	22672770	1
256	25203970	1
3628	30504800	1
4697	32573856	1
3505	28855971	1
402	17286545	1
2258	28961785	1
1600	6481730	1
3916	32913038	1
4338	34365507	1
4226	32058049	1
4390	22396896	1
3864	33258543	1
3025	26478842	1
3620	7517178	1
1633	23282240	1
2057	26493208	1
4385	29751881	1
2816	28658311	1
754	21964864	1
4395	31922915	1
3420	29902942	1
139	12011073	1
2428	27762305	1
2267	27346350	1
761	18425569	1
2750	29665796	1
4493	9286148	1
4498	34082434	1
2956	30226837	1
529	25047178	1
3353	25459578	1
2868	20200024	1
3968	1244548	1
3125	29254998	1
2977	17522144	1
167	21094032	1
1552	9629378	1
4314	30852344	1
2348	28428902	1
2592	28302071	1
2469	25932193	1
1643	17624330	1
4672	18514082	1
2106	19587786	1
826	8824770	1
4553	33508615	1
4092	25936768	1
1179	8706311	1
493	16970241	1
347	25503672	1
3918	30497369	1
2456	7560033	1
2112	26498781	1
4004	19863427	1
3337	24926928	1
2671	28971967	1
3151	29571746	1
4378	34249907	1
1842	26038951	1
661	23274119	1
1081	22710916	1
2073	22366791	1
4166	27119568	1
1852	2048769	1
2038	9073025	1
4173	28802798	1
3324	19922872	1
569	20841568	1
498	21124806	1
471	17287213	1
4245	24399399	1
4150	23395106	1
2491	17297441	1
3242	29873249	1
3870	30726693	1
3240	29158129	1
1838	24194916	1
1362	2540000	1
1555	15130848	1
1841	15766275	1
672	23533697	1
4211	32029306	1
869	21178113	1
4445	26473120	1
273	10393442	1
1671	18406367	1
2580	28241136	1
70	23688323	1
785	25187905	1
511	21451360	1
597	17082203	1
4081	30243889	1
1393	18426915	1
4398	21070656	1
3527	17307426	1
2689	15989601	1
3531	31529216	1
1615	23114244	1
1723	24458521	1
3482	27621150	1
4704	34788791	1
270	21097778	1
1033	9369098	1
201	8733409	1
1063	12693506	1
713	15843233	1
2651	25193669	1
3108	29189942	1
4284	33186545	1
4014	31709696	1
419	21515576	1
1970	8121473	1
3837	20172548	1
3795	11347201	1
1310	19734497	1
2092	26420896	1
2492	24153350	1
1898	25798064	1
274	16098176	1
2756	29124969	1
2821	29850774	1
1522	11577024	1
1025	17670945	1
1843	25315429	1
4478	26429909	1
2102	21615815	1
4624	25665578	1
2880	29378418	1
3584	31171773	1
3963	28533025	1
1260	9524096	1
1010	21909922	1
1894	7786016	1
3015	25871441	1
3924	31750240	1
695	23489216	1
1919	11295498	1
4670	29560065	1
120	20080130	1
3683	21671360	1
1280	12407171	1
4047	30194661	1
573	17336868	1
896	24057217	1
4429	33119048	1
453	11473953	1
2260	29056905	1
4560	31570504	1
3294	29858604	1
3369	27354700	1
1956	22916115	1
969	15703275	1
540	21750914	1
4350	28041835	1
1277	26557057	1
4012	25607358	1
1788	27825953	1
3535	26054767	1
1112	18391940	1
518	25108525	1
1806	26313898	1
4611	34256819	1
1593	22237056	1
3157	24721640	1
4331	27494529	1
4676	29069413	1
4180	30177761	1
4155	33037027	1
3439	12566406	1
3868	32589506	1
1306	25925131	1
303	18926777	1
4321	18567810	1
4059	31099671	1
221	23870657	1
1745	26227334	1
2716	27347652	1
3588	12034848	1
2482	28351171	1
3591	17358192	1
4124	29514181	1
1468	19522851	1
4566	20856818	1
3753	26045046	1
4571	26521192	1
2072	25467940	1
1164	21586914	1
1836	27815904	1
2343	19863172	1
880	24260161	1
291	18852131	1
3200	30089698	1
1597	18796515	1
4610	11280780	1
1927	26945826	1
264	17923793	1
1553	19107777	1
4220	18565216	1
2266	28643105	1
1143	7544864	1
2389	23754700	1
3114	27956832	1
2190	25525250	1
1638	25707381	1
2158	10611917	1
2036	26732544	1
1502	23528227	1
764	25103963	1
4401	32259079	1
2443	28522612	1
3299	26744526	1
4415	34215584	1
709	23175603	1
1138	12419041	1
2365	12200417	1
1050	24794627	1
584	15541000	1
1238	22495932	1
3177	22825856	1
682	25002400	1
4359	29932288	1
4075	22458939	1
1211	14500064	1
2400	28427232	1
538	23686401	1
708	2072458	1
2958	23226529	1
4394	32207686	1
1180	20537955	1
1704	20442245	1
2082	26449414	1
651	24193889	1
4244	28145888	1
3452	24769571	1
2572	28720101	1
3289	27990269	1
3137	26059840	1
954	22787013	1
2983	17564968	1
2034	21789182	1
1375	19223800	1
4170	32907876	1
2282	25758746	1
358	21779492	1
3980	31883305	1
936	22892954	1
2551	28253832	1
4404	20551556	1
2486	22028388	1
283	20551672	1
3643	31151904	1
4446	34461069	1
878	18345024	1
48	24859266	1
3899	5964959	1
3014	29697153	1
36	23894528	1
2621	29059462	1
4162	28967881	1
520	16845440	1
692	23833797	1
1875	26791998	1
1459	23185044	1
2784	29016169	1
1789	25109378	1
4511	28154372	1
2854	28441920	1
1215	8098760	1
1103	19789312	1
2614	18445163	1
745	22931521	1
861	15844661	1
2829	30406902	1
4163	31514420	1
3607	27026812	1
2872	28187274	1
1216	20107296	1
4383	31225930	1
1670	23878564	1
409	22586276	1
3092	29449511	1
3554	2202240	1
321	15901504	1
1592	10796876	1
4387	31231591	1
3387	20183917	1
2765	20007090	1
3350	20736486	1
4169	30785362	1
3619	26265520	1
3072	29330215	1
470	6823106	1
1368	21521028	1
1961	24163250	1
2495	27591246	1
1239	22113345	1
643	20012672	1
1762	25223640	1
2131	27524497	1
686	20601600	1
779	20880963	1
3058	10406660	1
2943	29028893	1
4678	34620745	1
2769	23340289	1
3184	28471166	1
2873	30325890	1
3419	29040459	1
2884	24768001	1
2119	8606626	1
258	24222784	1
3863	31770497	1
2506	23499906	1
1532	23435040	1
921	18951300	1
2850	28859904	1
3068	25794641	1
821	20663875	1
3656	18813701	1
1192	15698945	1
3504	25282031	1
724	17593379	1
1950	27646435	1
1415	11818821	1
4046	30503854	1
970	19229130	1
2200	25792360	1
1434	9315745	1
3700	1658026	1
1606	7489697	1
3592	29744034	1
870	14598129	1
4646	8217842	1
1012	16339652	1
2120	24798233	1
1719	21419746	1
1538	23816631	1
2493	28049429	1
4538	21541088	1
1915	25089538	1
4066	30847765	1
3684	28892148	1
2080	15458689	1
4490	25087203	1
3827	28638112	1
1752	10423683	1
3872	27832322	1
2017	26853993	1
1054	17464171	1
442	11846405	1
1221	24299017	1
2243	28368371	1
4365	31804167	1
25	22427521	1
2624	23431991	1
2960	30079976	1
3205	27546532	1
2740	25269856	1
2272	21697827	1
1291	9510336	1
4651	34495528	1
124	17710084	1
1145	21391905	1
4318	34758253	1
2957	27597741	1
1384	10884518	1
2641	28931639	1
2143	20878594	1
1899	25539566	1
1168	22057347	1
2353	19293570	1
3210	30372816	1
1403	16679041	1
4111	33139537	1
554	19887490	1
1976	26683936	1
2044	26908672	1
4444	32868918	1
3483	28644160	1
3613	30174936	1
3923	31974377	1
3074	29625577	1
4447	32518498	1
3478	28854954	1
550	6141831	1
2537	28902580	1
4190	17995872	1
4065	33107072	1
3486	30401432	1
4097	23638144	1
3128	28087644	1
3798	30629813	1
2504	28366801	1
919	21266528	1
3211	22726826	1
3941	32094342	1
3077	21466499	1
3325	26222134	1
1947	16337699	1
3889	21062272	1
1707	19490560	1
500	19591297	1
2655	29026368	1
250	12783138	1
1920	26137346	1
3368	25869804	1
4554	34509145	1
1	23821377	1
723	23262288	1
617	18085218	1
4194	31953314	1
4206	32081864	1
2248	28872070	1
4183	31322116	1
4638	30738695	1
4084	32132706	1
3542	29625810	1
4345	31786697	1
415	15099521	1
495	20877344	1
4578	34844098	1
2406	27292798	1
13	18976161	1
2224	15813666	1
2711	28333343	1
46	24067267	1
646	12121623	1
4604	33561857	1
2077	19188448	1
751	12437507	1
2046	26531826	1
3882	17901952	1
1904	25961860	1
900	227209	1
1240	25112803	1
4514	33222020	1
234	18025536	1
2114	23398819	1
2453	28049410	1
365	19101078	1
1021	20937825	1
125	10758434	1
477	22659238	1
3456	31722152	1
1560	24452484	1
618	22372512	1
2892	24555495	1
354	25664996	1
699	9013954	1
2605	28800329	1
30	12907332	1
2752	30359297	1
3484	31433920	1
881	18261799	1
1666	20458240	1
1747	22937989	1
2722	27038113	1
2377	18286821	1
2100	27199372	1
2254	8107218	1
2925	30360730	1
853	18590336	1
3804	29790933	1
4612	32764680	1
248	17908160	1
71	9934984	1
40	25432979	1
3150	29051561	1
4017	32266704	1
4525	28807723	1
1096	23558880	1
1801	25140736	1
188	11287619	1
4522	27854211	1
2086	21308160	1
3329	26642816	1
3397	26080409	1
3842	25015138	1
2634	23071271	1
3934	16682449	1
1153	21726209	1
3375	6445538	1
3357	30356097	1
451	22639778	1
64	22166853	1
1106	23728608	1
2197	22426534	1
2510	28264928	1
1472	23133825	1
3582	21051355	1
144	24861628	1
1004	23506900	1
3750	30156344	1
3734	25791336	1
421	19367498	1
3655	10859040	1
2113	26990560	1
3407	22170760	1
1022	8371105	1
3359	24707494	1
3386	30024617	1
2223	26957512	1
1475	2309705	1
4366	964994	1
4386	31868248	1
2870	27737921	1
2182	26527719	1
2501	19212162	1
3413	16802291	1
1018	20301577	1
2869	26262468	1
1662	23033986	1
281	16497603	1
2185	25535848	1
1758	1554817	1
1567	14500064	1
459	23990368	1
3727	22777095	1
3342	25352100	1
3467	28769090	1
960	19449410	1
1326	22178446	1
3718	9038208	1
623	12471897	1
547	21409856	1
90	17875202	1
2101	27825634	1
378	21358851	1
716	16339216	1
3749	28151426	1
4122	9895328	1
1429	11058082	1
929	23889121	1
4674	34864895	1
1029	25023489	1
4160	18095058	1
1924	27939059	1
208	20671200	1
4557	33651100	1
568	23938467	1
3621	30335140	1
2789	28165476	1
4482	32306372	1
4452	32865784	1
3931	32939719	1
1264	15879624	1
3101	30269642	1
3269	29946497	1
572	16600289	1
1547	18495196	1
3659	28256832	1
989	18609312	1
3590	28039207	1
4076	33211864	1
3956	26837253	1
4499	22883843	1
